CustomerKey;CountryCode;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned
11296;SRB;Haley;Richardson;01.04.1941;S;F;50000;2;Graduate Degree;Management;1;2
11297;PNG;Noah;Coleman;01.08.1940;S;M;70000;4;Graduate Degree;Management;1;2
11298;NOR;Jon;Luo;01.08.1940;M;M;70000;4;Graduate Degree;Management;1;2
11299;UMI;Orlando;Vazquez;01.09.1941;M;M;70000;4;Graduate Degree;Management;1;2
11300;TWN;Fernando;Barnes;01.08.1965;M;M;80000;5;Partial College;Professional;0;3
11301;GTM;Cameron;Rodriguez;01.12.1965;M;M;80000;5;Partial College;Professional;1;4
11302;NZL;Spencer;Russell;01.12.1971;S;M;90000;4;High School;Professional;0;3
11303;ASM;Julia;Coleman;01.04.1966;S;F;90000;4;High School;Professional;0;3
11304;AZE;Julia;Garcia;01.03.1971;M;F;100000;0;Partial College;Professional;1;0
11305;MAR;Sean;Evans;01.12.1965;M;M;110000;3;Partial College;Professional;0;4
11306;GIN;Micah;Zhou;01.12.1965;M;M;110000;3;Partial College;Professional;0;4
11307;GNQ;Hunter;Rodriguez;01.10.1965;M;M;80000;2;Partial High School;Skilled Manual;1;2
11308;MUS;Ian;Gonzales;01.09.1959;M;M;60000;2;High School;Professional;0;2
11309;JOR;Victoria;Lewis;01.12.1959;S;F;60000;2;High School;Professional;1;2
11310;SLE;Erin;Sanders;01.07.1964;S;F;70000;3;Graduate Degree;Management;1;2
11311;UZB;Gabrielle;Lopez;01.02.1959;S;F;70000;3;Graduate Degree;Management;0;2
11312;EST;Sara;Richardson;01.10.1958;S;F;70000;3;Graduate Degree;Management;1;2
11313;URY;Trevor;Jenkins;01.08.1958;S;M;70000;3;Graduate Degree;Management;1;2
11314;BWA;Mya;Flores;01.06.1970;S;F;70000;3;Graduate Degree;Management;0;2
11315;ALB;Hailey;Ward;01.03.1959;S;F;70000;3;Graduate Degree;Management;0;2
11316;NER;Luke;Allen;01.05.1959;M;M;60000;3;Graduate Degree;Management;1;2
11317;SLB;Victoria;Russell;01.09.1963;S;F;40000;3;Partial College;Professional;0;2
11318;ETH;Jessica;Wilson;01.04.1958;S;F;40000;3;Partial College;Professional;0;2
11319;TKM;Jade;Bailey;01.04.1948;M;F;70000;4;Graduate Degree;Management;0;2
11320;TUV;Morgan;Hill;01.12.1942;M;F;80000;4;Graduate Degree;Management;1;2
11321;TUV;Terrance;Raman;01.01.1944;M;M;90000;5;Bachelors;Management;1;2
11322;CZE;Sydney;Garcia;01.09.1943;M;F;90000;5;Bachelors;Management;1;2
11323;TUV;Jose;Patterson;01.12.1943;S;M;120000;2;Graduate Degree;Management;1;3
11324;WLF;Zachary;Anderson;01.11.1944;M;M;90000;5;Bachelors;Management;1;2
11325;TCA;Elijah;Ross;01.12.1944;S;M;90000;5;Bachelors;Management;1;2
11326;TUR;Rafael;Xie;01.12.1944;M;M;130000;2;Bachelors;Management;1;4
11327;FRO;Jaime;Moreno;01.09.1945;M;M;90000;5;Bachelors;Management;1;2
11328;MRT;Julian;Griffin;01.06.1945;M;M;90000;5;Bachelors;Management;1;2
11329;ARM;Andy;Alvarez;01.01.1946;S;M;90000;5;Bachelors;Management;1;2
11330;SVN;Ryan;Thompson;01.11.1945;M;M;110000;2;Graduate Degree;Management;1;1
11331;DNK;Samantha;Jenkins;01.01.1974;M;F;90000;4;Partial College;Skilled Manual;1;2
11332;TUN;Deanna;Ramos;01.04.1968;S;F;10000;1;Graduate Degree;Manual;1;0
11333;FRO;Emily;Miller;01.01.1968;M;F;20000;1;Graduate Degree;Clerical;1;0
11334;GNB;Nicole;Brown;01.09.1966;M;F;10000;1;Bachelors;Manual;1;0
11335;MOZ;Carla;Raman;01.12.1977;M;F;10000;1;Bachelors;Manual;1;0
11336;NCL;Shaun;Raji;01.03.1973;M;M;20000;1;Graduate Degree;Clerical;1;0
11337;CHL;Jerome;Romero;01.03.1967;M;M;10000;1;Bachelors;Manual;1;0
11338;TCD;Frank;Navarro;01.08.1972;M;M;20000;1;Graduate Degree;Clerical;1;0
11339;LKA;Dennis;She;01.01.1967;S;M;20000;1;Graduate Degree;Clerical;1;0
11340;FLK;Melody;Munoz;01.04.1947;M;F;10000;1;Graduate Degree;Clerical;1;0
11341;AGO;Randy;Zeng;01.02.1942;M;M;20000;1;Graduate Degree;Clerical;1;0
11342;SWZ;Marshall;Wang;01.03.1973;M;M;30000;5;Graduate Degree;Clerical;1;0
11343;VUT;Arthur;Carlson;01.03.1975;M;M;10000;1;Bachelors;Manual;1;0
11344;ARG;Jessie;Jimenez;01.01.1963;M;F;10000;1;Partial College;Manual;1;0
11345;BEL;Robin;Ramos;01.09.1962;S;F;10000;1;Partial College;Manual;1;0
11346;NZL;Deanna;Gutierrez;01.05.1966;S;F;10000;2;Partial College;Manual;1;1
11347;CIV;Roy;Navarro;01.06.1972;M;M;10000;2;Partial College;Manual;1;1
11348;VUT;Shawn;Rai;01.03.1961;M;M;10000;2;Partial College;Manual;1;1
11349;PER;Mindy;Luo;01.08.1965;M;F;10000;2;Partial College;Manual;1;1
11350;VAT;Cara;Zhou;01.07.1942;M;F;30000;1;Graduate Degree;Clerical;1;0
11351;KWT;Anne;Ramos;01.04.1950;S;F;20000;1;Bachelors;Clerical;1;0
11352;VCT;Raymond;Rodriguez;01.09.1945;M;M;10000;2;Partial College;Manual;1;1
11353;NZL;Carrie;Ortega;01.12.1946;S;F;30000;1;Bachelors;Clerical;1;0
11354;KWT;Deanna;Suarez;01.08.1947;M;F;20000;1;Partial College;Manual;1;0
11355;SWE;Roberto;Gutierrez;01.06.1948;M;M;40000;1;Graduate Degree;Clerical;1;0
11356;LUX;Terrence;Carson;01.11.1985;S;M;10000;0;Partial College;Manual;0;1
11357;UMI;Ramon;Ye;01.09.1984;S;M;10000;0;Partial College;Manual;0;1
11358;MKD;Cynthia;Malhotra;01.05.1984;S;F;10000;0;Partial College;Manual;0;1
11359;PCN;Jarrod;Prasad;01.03.1984;S;M;10000;0;Partial College;Manual;0;1
11360;MHL;Tyrone;Serrano;01.01.1984;S;M;10000;0;Partial College;Manual;1;1
11361;ZAF;Cindy;Ramos;01.10.1982;M;F;10000;0;High School;Manual;1;2
11362;MDV;Damien;Shan;01.05.1983;M;M;10000;0;High School;Manual;0;2
11363;PRY;Julian;Ross;01.04.1983;S;M;10000;0;High School;Manual;0;2
11364;THA;Jennifer;Collins;01.03.1985;S;F;10000;1;High School;Manual;0;0
11365;NZL;Brittney;Sun;01.12.1984;S;F;10000;1;High School;Manual;0;0
11366;BWA;Virginia;Patel;01.04.1985;M;F;20000;0;Bachelors;Clerical;1;0
11367;NOR;Calvin;Nara;01.08.1984;M;M;20000;0;Bachelors;Clerical;1;0
11368;FRO;Edward;Miller;01.05.1984;S;M;10000;1;High School;Manual;0;0
11369;AZE;Ashlee;Tang;01.02.1984;M;F;20000;0;Bachelors;Clerical;0;0
11370;AGO;Alicia;Xu;01.09.1983;M;F;20000;0;Bachelors;Clerical;1;0
11371;GRL;Lacey;Jai;01.11.1983;M;F;20000;0;Bachelors;Clerical;1;0
11372;GEO;Wendy;Romero;01.11.1983;S;F;20000;0;Bachelors;Clerical;1;0
11373;BFA;Carly;Luo;01.09.1954;M;F;30000;1;Bachelors;Clerical;1;0
11374;COL;Jimmy;Ortega;01.12.1948;S;M;30000;1;Bachelors;Clerical;1;0
11375;NIC;Francisco;Martinez;01.11.1948;M;M;30000;1;Bachelors;Clerical;1;0
11376;SSD;Lance;Vazquez;01.12.1948;S;M;40000;1;Graduate Degree;Clerical;1;0
11377;PRT;David;Robinett;01.08.1966;M;M;30000;4;Graduate Degree;Clerical;1;0
11378;ROU;Shannon;Liang;01.11.1965;S;F;10000;1;High School;Manual;0;1
11379;UGA;Gary;Vazquez;01.05.1976;M;M;10000;1;High School;Manual;1;1
11380;LIE;Mitchell;Kumar;01.08.1964;S;M;20000;2;Partial College;Manual;1;1
11381;COG;Meredith;Raman;01.08.1970;M;F;20000;2;Partial College;Manual;1;1
11382;VIR;Edward;Patterson;01.07.1974;M;M;20000;2;Partial College;Manual;1;1
11383;ETH;Marie;Gill;01.02.1966;M;F;30000;3;Graduate Degree;Clerical;1;0
11384;SRB;Tiffany;Wang;01.10.1971;M;F;30000;3;Bachelors;Clerical;1;0
11385;TCD;Miguel;Allen;01.08.1971;S;M;30000;3;Bachelors;Clerical;1;0
11386;MDV;Jaclyn;Cai;01.11.1971;M;F;30000;3;Bachelors;Clerical;1;0
11387;IOT;Megan;Ramirez;01.11.1964;S;F;40000;3;Graduate Degree;Clerical;1;0
11388;CAF;Joseph;Martin;01.01.1965;M;M;40000;3;Graduate Degree;Clerical;1;0
11389;OMN;Karl;Shan;01.04.1981;S;M;10000;1;High School;Manual;0;1
11390;AUT;Christine;Raji;01.04.1976;S;F;10000;1;High School;Manual;0;1
11391;MAF;Lindsay;Xie;01.06.1976;S;F;10000;2;High School;Manual;1;0
11392;IDN;Willie;Zhao;01.02.1981;S;M;10000;2;High School;Manual;1;0
11393;ATA;Kurt;Pal;01.07.1974;S;M;10000;2;High School;Manual;1;0
11394;TGO;George;McDonald;01.04.1975;S;M;10000;2;High School;Manual;1;0
11395;AND;Beth;Gutierrez;01.04.1976;S;F;30000;0;Bachelors;Clerical;1;0
11396;VGB;Ian;Lopez;01.04.1975;M;M;10000;2;High School;Manual;0;1
11397;ERI;Latoya;Shan;01.12.1974;S;F;20000;0;Partial College;Manual;0;1
11398;JOR;Colin;Nath;01.03.1975;S;M;30000;0;Bachelors;Clerical;1;0
11399;BEN;Brenda;Mehta;01.02.1975;S;F;30000;1;Bachelors;Clerical;1;0
11400;SXM;Franklin;Raji;01.04.1980;S;M;40000;0;Graduate Degree;Clerical;1;0
11401;MOZ;Linda;Navarro;01.02.1975;M;F;40000;0;Graduate Degree;Clerical;1;0
11402;NGA;Kelli;Cai;01.05.1975;M;F;40000;0;Graduate Degree;Clerical;1;0
11403;AUT;Nancy;Schmidt;01.01.1980;S;F;40000;0;Graduate Degree;Clerical;1;0
11404;MAC;Megan;Taylor;01.06.1957;S;F;10000;3;Partial College;Manual;0;2
11405;DZA;Bonnie;Goel;01.08.1957;S;F;10000;3;Partial College;Manual;0;2
11406;BFA;Latoya;Xu;01.12.1957;M;F;20000;2;Partial College;Manual;1;1
11407;QAT;Mario;She;01.09.1957;M;M;20000;2;Partial College;Manual;1;1
11408;FRA;Darren;Gill;01.05.1964;M;M;10000;2;High School;Manual;0;2
11409;GIB;Jacqueline;Hayes;01.03.1979;S;F;10000;2;High School;Manual;1;1
11410;TLS;Maurice;Goel;01.02.1974;M;M;20000;1;Partial College;Manual;1;0
11411;STP;Devin;Ross;01.08.1959;M;M;80000;3;Partial College;Professional;0;1
11412;SJM;Sydney;Bryant;01.10.1959;S;F;80000;4;Partial College;Professional;1;1
11413;MAC;Megan;Stewart;01.10.1959;M;F;80000;4;Partial College;Professional;0;1
11414;BES;Ian;Richardson;01.09.1959;S;M;80000;4;Partial College;Professional;1;1
11415;BIH;Randy;She;01.12.1949;S;M;90000;5;Partial College;Professional;0;2
11416;CUW;Katrina;Becker;01.09.1950;M;F;60000;3;Partial High School;Skilled Manual;1;4
11417;MRT;Lacey;Zheng;01.08.1950;M;F;70000;5;High School;Professional;1;2
11418;GRL;Rafael;Hu;01.08.1950;S;M;90000;5;Partial College;Professional;0;2
11419;CYP;Kyle;Scott;01.08.1950;M;M;150000;3;Graduate Degree;Management;1;4
11420;VGB;Jordan;Turner;01.01.1952;M;M;100000;2;Bachelors;Management;1;4
11421;SUR;Amy;Sun;01.01.1952;M;F;110000;3;Bachelors;Management;1;4
11422;PHL;Dustin;Deng;01.02.1952;M;M;170000;4;Bachelors;Management;1;3
11423;TCD;Jasmine;Stewart;01.05.1960;M;F;80000;4;Partial College;Professional;0;1
11424;JOR;Pamela;Garcia;01.12.1964;M;F;80000;4;Partial College;Professional;1;2
11425;ALA;Ariana;Gray;01.08.1965;M;F;90000;4;High School;Professional;1;2
11426;NIC;Kristopher;Mehta;01.04.1959;M;M;110000;3;Bachelors;Management;1;4
11427;BOL;Desiree;Dominguez;01.06.1959;M;F;110000;2;Partial College;Professional;1;2
11428;FRO;Deanna;Perez;01.02.1959;S;F;120000;2;Bachelors;Management;1;2
11429;SWE;Marco;Lopez;01.01.1958;M;M;80000;4;Partial College;Professional;1;2
11430;SJM;Casey;Yuan;01.09.1957;M;F;90000;4;High School;Professional;1;2
11431;CUB;Bryant;Garcia;01.10.1974;M;M;110000;4;Partial College;Professional;1;2
11432;MMR;Dominique;Prasad;01.03.1957;M;F;80000;4;High School;Professional;1;2
11433;AGO;Maurice;Shan;01.03.1957;M;M;80000;5;High School;Professional;0;2
11434;PNG;Andre;Lopez;01.05.1962;M;M;170000;5;Partial College;Professional;1;4
11435;SPM;Robin;Romero;01.09.1955;S;F;100000;3;Partial College;Management;1;4
11436;BWA;Taylor;Cox;01.03.1956;M;F;160000;3;Partial College;Management;0;4
11437;AUT;Alfredo;Moreno;01.06.1955;M;M;90000;4;High School;Management;1;3
11438;ISR;Jenny;Nara;01.04.1955;M;F;130000;4;High School;Management;1;4
11439;HRV;Janet;Munoz;01.11.1953;M;F;90000;4;High School;Management;0;3
11440;UKR;Sergio;Weber;01.03.1953;M;M;80000;5;Partial High School;Skilled Manual;0;2
11441;GGY;Erika;Gomez;01.12.1952;M;F;90000;5;Partial High School;Skilled Manual;0;2
11442;ITA;Joseph;Harris;01.05.1953;M;M;90000;5;Partial High School;Skilled Manual;1;2
11443;SLV;Grace;Griffin;01.11.1981;S;F;60000;0;Bachelors;Professional;0;4
11444;LCA;Tina;Mehta;01.10.1981;M;F;70000;0;Bachelors;Professional;1;3
11445;MLT;Kari;Kim;01.01.1980;S;F;70000;0;Bachelors;Professional;0;3
11446;PYF;Bethany;Chander;01.02.1980;S;F;70000;0;Bachelors;Professional;0;3
11447;SGP;Jennifer;Roberts;01.02.1980;M;F;70000;0;Bachelors;Professional;1;4
11448;KIR;Kyle;Patterson;01.10.1980;S;M;80000;0;Bachelors;Professional;1;3
11449;AND;Alvin;Hu;01.08.1980;M;M;80000;0;Bachelors;Professional;1;3
11450;PER;Brett;Mehta;01.05.1981;S;M;130000;4;High School;Management;1;4
11451;ZMB;Ruben;Mu¤oz;01.05.1980;S;M;70000;0;Bachelors;Professional;0;4
11452;COG;Erika;Rubio;01.05.1979;S;F;80000;0;Bachelors;Professional;0;3
11453;RUS;Stanley;Malhotra;01.08.1984;S;M;80000;0;Bachelors;Professional;0;3
11454;DOM;Melinda;Navarro;01.10.1979;S;F;80000;0;Bachelors;Professional;0;3
11455;SWE;Ross;Sanz;01.10.1979;M;M;100000;0;High School;Management;1;2
11456;AGO;Jon;Gao;01.01.1980;M;M;120000;5;Partial High School;Professional;1;4
11457;NFK;Jaime;Gutierrez;01.11.1978;M;F;90000;0;Bachelors;Professional;1;3
11458;MTQ;Bianca;Liu;01.10.1978;M;F;100000;0;High School;Management;1;2
11459;CXR;Tasha;Deng;01.04.1978;S;F;80000;0;Bachelors;Professional;0;3
11460;MCO;Melvin;Chande;01.10.1983;S;M;90000;0;Bachelors;Professional;0;3
11461;FSM;Victor;Jimenez;01.09.1977;S;M;90000;0;Bachelors;Professional;0;3
11462;UZB;Laura;Lin;01.07.1977;M;F;110000;0;High School;Management;1;4
11463;ESH;Alisha;Beck;01.09.1977;M;F;110000;0;High School;Management;0;4
11464;SGP;Alejandro;Huang;01.05.1977;M;M;90000;0;Bachelors;Professional;1;4
11465;BLM;Louis;Luo;01.08.1976;M;M;90000;0;Bachelors;Professional;0;4
11466;NER;Grant;Tang;01.01.1977;M;M;150000;0;Partial High School;Management;1;4
11467;MHL;Arturo;Zheng;01.04.1975;M;M;170000;1;Graduate Degree;Management;1;4
11468;TWN;Jaclyn;Andersen;01.12.1980;M;F;40000;1;Bachelors;Skilled Manual;1;0
11469;HKG;Edwin;Raji;01.10.1978;S;M;10000;0;Partial High School;Manual;0;2
11470;IOT;Jay;Suarez;01.03.1979;S;M;20000;0;Partial High School;Manual;0;2
11471;EGY;Latasha;Suarez;01.03.1979;S;F;30000;0;Partial College;Clerical;1;1
11472;MTQ;Kenneth;Kumar;01.09.1968;S;M;60000;3;Bachelors;Professional;1;2
11473;COG;Grace;Henderson;01.01.1986;S;F;20000;0;Partial High School;Manual;0;2
11474;GUY;Melvin;Xu;01.08.1985;S;M;20000;0;Partial High School;Manual;1;2
11475;QAT;Cesar;Subram;01.04.1984;S;M;30000;0;High School;Manual;0;1
11476;MLT;Erika;Navarro;01.05.1980;M;F;40000;1;Bachelors;Skilled Manual;1;0
11477;NGA;Tristan;Hughes;01.06.1984;S;M;30000;0;High School;Manual;0;1
11478;JOR;Billy;Hernandez;01.02.1984;S;M;30000;0;High School;Manual;0;1
11479;COM;Darryl;Wu;01.10.1978;M;M;40000;1;Bachelors;Skilled Manual;1;0
11480;DMA;Colleen;Ma;01.03.1984;M;F;40000;1;Bachelors;Skilled Manual;1;0
11481;ATF;Erica;Hu;01.11.1978;M;F;40000;1;Bachelors;Skilled Manual;1;0
11482;TZA;Adrienne;Torres;01.01.1978;S;F;30000;0;High School;Manual;0;1
11483;MAR;Calvin;Chande;01.05.1983;M;M;40000;1;Bachelors;Skilled Manual;1;1
11484;BLM;Erick;Sai;01.03.1983;S;M;40000;2;Partial College;Clerical;1;0
11485;UKR;Donald;Chandra;01.02.1978;M;M;40000;2;Partial College;Clerical;0;0
11486;MNE;Ariana;Rogers;01.05.1982;S;F;10000;0;Partial High School;Manual;1;2
11487;GRC;Morgan;Jones;01.01.1977;S;F;10000;0;Partial High School;Manual;0;2
11488;MAF;Jermaine;Lopez;01.03.1977;S;M;20000;0;Partial High School;Manual;1;2
11489;ISR;Deborah;Goel;01.09.1976;S;F;20000;0;Partial High School;Manual;0;2
11490;TUN;Danny;Rubio;01.07.1976;S;M;20000;0;Partial High School;Manual;0;2
11491;GGY;Andre;Perez;01.04.1982;M;M;20000;0;Partial High School;Manual;0;2
11492;BEL;Terrence;Chander;01.11.1982;S;M;30000;0;High School;Manual;0;1
11493;GUF;Dawn;Wu;01.05.1976;S;F;40000;2;Partial College;Clerical;1;0
11494;KNA;Jimmy;Gutierrez;01.01.1976;S;M;40000;2;Partial College;Clerical;1;0
11495;POL;Francis;Jimenez;01.03.1977;S;M;40000;2;Partial College;Clerical;1;1
11496;EGY;Gary;Ortega;01.04.1976;S;M;40000;2;Partial College;Clerical;1;2
11497;SXM;Katrina;Nath;01.11.1981;S;F;40000;2;Partial College;Clerical;1;2
11498;GBR;Arturo;Sun;01.07.1979;S;M;40000;3;Partial College;Clerical;1;2
11499;ALB;Pedro;Vance;01.05.1980;S;M;40000;3;Partial College;Clerical;1;2
11500;LAO;Sarah;Simmons;01.03.1980;S;F;40000;0;Graduate Degree;Skilled Manual;1;0
11501;COM;Brandy;Chandra;01.01.1981;S;F;40000;3;Partial College;Clerical;1;2
11502;SLE;Jared;Peterson;01.09.1980;S;M;40000;4;Partial College;Clerical;1;1
11503;COK;Dennis;Wu;01.04.1936;M;M;50000;1;Graduate Degree;Skilled Manual;1;0
11504;NIU;Jordan;Baker;01.10.1936;M;F;40000;1;Bachelors;Skilled Manual;1;1
11505;MDV;Jasmine;Powell;01.01.1972;S;F;60000;0;Graduate Degree;Skilled Manual;1;0
11506;SYR;Nicholas;Brown;01.11.1971;S;M;60000;0;Graduate Degree;Skilled Manual;0;0
11507;BWA;Isabella;Russell;01.05.1972;S;F;60000;0;Graduate Degree;Skilled Manual;1;0
11508;PHL;Elizabeth;Wilson;01.01.1972;S;F;60000;0;Graduate Degree;Skilled Manual;1;0
11509;IRQ;Roger;Harui;01.07.1964;M;F;30000;1;Bachelors;Skilled Manual;1;1
11510;MSR;Seth;Roberts;01.01.1959;M;M;30000;1;Bachelors;Skilled Manual;1;1
11511;VNM;Caleb;Perry;01.06.1964;M;M;30000;1;Bachelors;Skilled Manual;1;1
11512;COM;Natalie;Campbell;01.08.1976;S;F;20000;3;Partial High School;Manual;1;2
11513;MDG;Alyssa;Howard;01.09.1965;S;F;20000;3;Partial High School;Manual;0;2
11514;MDA;Dalton;Diaz;01.04.1965;M;M;30000;1;High School;Clerical;1;1
11515;SSD;Shannon;Huang;01.08.1959;M;F;30000;1;High School;Clerical;1;1
11516;ZWE;Mya;Gonzales;01.10.1976;M;F;30000;1;High School;Clerical;1;1
11517;SSD;Katherine;Bryant;01.12.1959;M;F;40000;1;Partial College;Clerical;1;1
11518;SLV;Edward;Washington;01.11.1960;M;M;40000;1;Partial College;Clerical;1;1
11519;SMR;Jerome;Navarro;01.09.1960;M;M;40000;1;Partial College;Clerical;1;1
11520;CHL;Jada;Morgan;01.10.1960;M;F;40000;1;Partial College;Clerical;1;1
11521;MAF;Ariana;Peterson;01.12.1977;M;F;40000;1;Partial College;Clerical;1;1
11522;MYT;Christian;Hughes;01.06.1972;M;M;80000;5;Graduate Degree;Skilled Manual;1;0
11523;TCA;Lucas;Taylor;01.02.1962;M;M;40000;1;Partial College;Clerical;1;1
11524;EST;Alyssa;Jackson;01.07.1961;M;F;40000;1;Partial College;Clerical;1;1
11525;MNP;Ariana;Cook;01.07.1961;M;F;40000;1;Partial College;Clerical;1;1
11526;BEL;Katherine;Diaz;01.01.1973;M;F;40000;1;Partial College;Clerical;1;1
11527;DOM;Jenna;Green;01.12.1961;M;F;40000;1;Partial College;Clerical;1;1
11528;ZMB;Joan;Washington;01.08.1968;M;F;40000;1;Partial College;Clerical;1;1
11529;LCA;Austin;Bryant;01.05.1963;M;M;40000;1;Partial College;Clerical;1;1
11530;ATF;Andrew;Martinez;01.01.1963;M;M;40000;1;Partial College;Clerical;1;1
11531;SXM;Nina;Yuan;01.07.1962;M;F;40000;1;Partial College;Clerical;1;1
11532;ESP;Lauren;Miller;01.08.1962;M;F;40000;1;Partial College;Clerical;1;1
11533;ZAF;Ebony;Gill;01.07.1968;M;F;40000;1;Partial College;Clerical;1;1
11534;IND;Cameron;Lewis;01.05.1964;S;M;60000;4;Graduate Degree;Skilled Manual;1;0
11535;TWN;Devin;Nelson;01.12.1963;M;M;60000;4;Graduate Degree;Skilled Manual;1;0
11536;HKG;Logan;Chow;01.04.1969;M;M;60000;4;Graduate Degree;Skilled Manual;1;0
11537;CUB;Dakota;Ross;01.09.1963;M;M;60000;4;Graduate Degree;Skilled Manual;1;0
11538;NAM;Nicole;Taylor;01.02.1965;S;F;60000;4;Graduate Degree;Skilled Manual;0;0
11539;USA;Justin;Washington;01.08.1970;M;M;60000;4;Graduate Degree;Skilled Manual;1;0
11540;TCD;Alberto;Navarro;01.01.1970;S;M;60000;4;Graduate Degree;Skilled Manual;1;0
11541;KHM;Aidan;Ross;01.10.1964;S;M;60000;4;Graduate Degree;Skilled Manual;0;0
11542;PSE;Alejandro;Tang;01.09.1979;S;M;20000;1;Partial College;Manual;0;0
11543;MDG;Sheena;Chande;01.08.1973;M;F;20000;1;Partial College;Manual;1;1
11544;JPN;Joel;Garcia;01.05.1979;M;M;30000;1;Bachelors;Clerical;1;0
11545;BRN;Reginald;Dominguez;01.09.1973;M;M;30000;1;Bachelors;Clerical;1;0
11546;SXM;Christine;Chande;01.09.1973;M;F;30000;1;Bachelors;Clerical;1;0
11547;MWI;Cindy;Sai;01.03.1979;M;F;40000;0;Graduate Degree;Clerical;1;0
11548;TCA;Raymond;Sanchez;01.04.1974;S;M;40000;0;Graduate Degree;Clerical;1;0
11549;RWA;Crystal;Liang;01.09.1979;M;F;40000;0;Bachelors;Clerical;1;0
11550;BES;Deb;Torres;01.08.1979;S;F;40000;0;Bachelors;Clerical;1;0
11551;VNM;Shannon;Alvarez;01.05.1978;S;M;10000;3;High School;Manual;1;1
11552;UGA;Eddie;Rubio;01.11.1972;S;M;20000;1;Partial College;Manual;0;1
11553;TWN;Sharon;Luo;01.03.1973;M;F;20000;1;Partial College;Manual;1;1
11554;BIH;Sydney;Simmons;01.03.1932;S;F;10000;4;High School;Manual;1;2
11555;DEU;Alexandria;Henderson;01.07.1937;M;F;40000;1;Bachelors;Clerical;1;0
11556;MLI;Lucas;Evans;01.11.1972;M;M;20000;1;Partial College;Manual;1;1
11557;BOL;Felicia;Ramos;01.07.1972;S;F;30000;1;Bachelors;Clerical;0;0
11558;POL;Ivan;Malhotra;01.02.1973;S;M;30000;1;Bachelors;Clerical;0;0
11559;KAZ;Frederick;Subram;01.12.1978;S;M;30000;1;Bachelors;Clerical;0;1
11560;LAO;Whitney;Srini;01.08.1978;S;F;30000;1;Bachelors;Clerical;0;1
11561;GHA;Briana;Dominguez;01.01.1972;S;F;10000;5;Partial High School;Manual;1;2
11562;MRT;Jarrod;Gonzalez;01.10.1971;M;M;20000;1;High School;Manual;1;1
11563;GUY;Cesar;Srini;01.08.1971;S;M;20000;1;High School;Manual;0;1
11564;VAT;Jorge;Liang;01.01.1972;S;M;20000;1;High School;Manual;0;2
11565;TUN;Erik;Diaz;01.12.1971;S;M;20000;2;High School;Manual;1;0
11566;JPN;April;Shan;01.03.1973;M;F;40000;0;Bachelors;Clerical;1;0
11567;MOZ;Carla;Perez;01.09.1978;M;F;40000;0;Bachelors;Clerical;1;0
11568;MAF;Alexia;Foster;01.04.1972;S;F;20000;2;High School;Manual;1;0
11569;WLF;Troy;Malhotra;01.05.1977;M;M;30000;1;Bachelors;Clerical;1;1
11570;IMN;Kristin;Andersen;01.07.1971;M;F;30000;1;Bachelors;Skilled Manual;1;2
11571;KWT;Joel;Sai;01.11.1971;M;M;30000;1;Bachelors;Skilled Manual;1;2
11572;CYP;Billy;Moreno;01.03.1977;M;M;30000;1;Bachelors;Skilled Manual;1;2
11573;EGY;Meagan;Subram;01.11.1976;S;F;20000;2;High School;Manual;1;1
11574;LSO;Karla;Luo;01.01.1971;S;F;20000;2;High School;Manual;1;1
11575;COL;Jackson;Campbell;01.10.1970;S;M;20000;2;High School;Manual;1;2
11576;IMN;Micah;Zhu;01.08.1970;M;M;30000;1;Bachelors;Skilled Manual;1;2
11577;HTI;Janet;Serrano;01.04.1971;M;F;30000;1;Bachelors;Skilled Manual;1;2
11578;BES;Trisha;Huang;01.05.1970;S;F;10000;3;Partial High School;Manual;1;2
11579;BIH;Clayton;Beck;01.02.1981;S;M;20000;3;High School;Manual;1;1
11580;MUS;Melvin;Raje;01.03.1939;M;M;30000;1;Bachelors;Skilled Manual;1;1
11581;MAF;Cindy;Jordan;01.03.1972;M;F;40000;0;Bachelors;Professional;1;0
11582;SSD;Claudia;Ma;01.04.1974;S;F;30000;2;Partial College;Clerical;1;0
